,dia_semana,horario,mortos,causa_acidente,municipio,tipo_veiculo
5393,terça-feira,06:00:00,0,Demais falhas mecânicas ou elétricas,ITAJAI,Motoneta
5394,terça-feira,07:15:00,0,Acessar a via sem observar a presença dos outros veículos,LAGUNA,Motocicleta
5395,segunda-feira,23:00:00,0,Velocidade Incompatível,CUNHA PORA,Utilitário
5396,terça-feira,07:50:00,0,Reação tardia ou ineficiente do condutor,ARARANGUA,Motoneta
5397,terça-feira,07:50:00,0,Reação tardia ou ineficiente do condutor,ARARANGUA,Camioneta
5398,sábado,22:10:00,0,Ingestão de álcool pelo condutor,LONTRAS,Automóvel
5399,sábado,22:10:00,0,Ingestão de álcool pelo condutor,LONTRAS,Motocicleta
5400,sábado,22:10:00,0,Ingestão de álcool pelo condutor,LONTRAS,Motocicleta
5401,terça-feira,07:45:00,0,Manobra de mudança de faixa,FLORIANOPOLIS,Motoneta
5402,terça-feira,07:45:00,0,Manobra de mudança de faixa,FLORIANOPOLIS,Motoneta
5403,terça-feira,07:45:00,0,Manobra de mudança de faixa,FLORIANOPOLIS,Caminhonete
5404,terça-feira,08:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,SAO JOSE,Motocicleta
5405,terça-feira,06:55:00,0,Condutor deixou de manter distância do veículo da frente,CORDILHEIRA ALTA,Motocicleta
5406,terça-feira,06:55:00,0,Condutor deixou de manter distância do veículo da frente,CORDILHEIRA ALTA,Automóvel
5407,sábado,19:30:00,0,Reação tardia ou ineficiente do condutor,JOACABA,Automóvel
5408,sábado,19:30:00,0,Reação tardia ou ineficiente do condutor,JOACABA,Motocicleta
5409,terça-feira,09:20:00,0,Manobra de mudança de faixa,ARAQUARI,Automóvel
5410,terça-feira,09:20:00,0,Manobra de mudança de faixa,ARAQUARI,Automóvel
5411,sábado,08:40:00,0,Reação tardia ou ineficiente do condutor,SAO CRISTOVAO DO SUL,Automóvel
5412,sábado,08:40:00,0,Reação tardia ou ineficiente do condutor,SAO CRISTOVAO DO SUL,Automóvel
5413,sábado,08:40:00,0,Reação tardia ou ineficiente do condutor,SAO CRISTOVAO DO SUL,Automóvel
5414,sábado,08:40:00,0,Reação tardia ou ineficiente do condutor,SAO CRISTOVAO DO SUL,Automóvel
5415,sábado,08:40:00,0,Reação tardia ou ineficiente do condutor,SAO CRISTOVAO DO SUL,Automóvel
5416,terça-feira,06:35:00,0,Conversão proibida,BLUMENAU,Motocicleta
5417,terça-feira,06:35:00,0,Conversão proibida,BLUMENAU,Motocicleta
5418,terça-feira,06:35:00,0,Conversão proibida,BLUMENAU,Camioneta
5419,terça-feira,10:00:00,0,Desrespeitar a preferência no cruzamento,LAGUNA,Automóvel
5420,terça-feira,10:00:00,0,Desrespeitar a preferência no cruzamento,LAGUNA,Automóvel
5421,terça-feira,10:00:00,0,Desrespeitar a preferência no cruzamento,LAGUNA,Automóvel
5422,terça-feira,10:40:00,0,Acesso irregular,NAVEGANTES,Automóvel
5423,terça-feira,10:40:00,0,Acesso irregular,NAVEGANTES,Motoneta
5424,terça-feira,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,BALNEARIO PICARRAS,Caminhonete
5425,terça-feira,12:15:00,0,Acessar a via sem observar a presença dos outros veículos,BALNEARIO PICARRAS,Motoneta
5426,domingo,02:00:00,0,Iluminação deficiente,LONTRAS,Automóvel
5427,terça-feira,12:55:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE DO CERRITO,Automóvel
5428,terça-feira,14:00:00,0,Transitar na contramão,BARRA VELHA,Bicicleta
5429,terça-feira,14:00:00,0,Transitar na contramão,BARRA VELHA,Camioneta
5430,terça-feira,14:10:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Automóvel
5431,terça-feira,14:10:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Automóvel
5432,terça-feira,14:10:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Ônibus
5433,terça-feira,15:30:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Automóvel
5434,terça-feira,15:30:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Automóvel
5435,terça-feira,15:30:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Automóvel
5436,terça-feira,14:20:00,0,Velocidade Incompatível,TROMBUDO CENTRAL,Automóvel
5437,terça-feira,14:20:00,0,Velocidade Incompatível,TROMBUDO CENTRAL,Automóvel
5438,terça-feira,14:20:00,0,Velocidade Incompatível,TROMBUDO CENTRAL,Caminhonete
5439,terça-feira,10:30:00,0,Acessar a via sem observar a presença dos outros veículos,GUARAMIRIM,Bicicleta
5440,terça-feira,10:30:00,0,Acessar a via sem observar a presença dos outros veículos,GUARAMIRIM,Automóvel
5441,terça-feira,16:20:00,0,Reação tardia ou ineficiente do condutor,CAMPOS NOVOS,Automóvel
5442,terça-feira,16:20:00,0,Reação tardia ou ineficiente do condutor,CAMPOS NOVOS,Caminhonete
5443,terça-feira,17:50:00,0,Pista Escorregadia,SAO JOSE,Motoneta
5444,terça-feira,18:15:00,0,Ultrapassagem Indevida,PALHOCA,Caminhonete
5445,terça-feira,17:00:00,0,Chuva,XAXIM,Automóvel
5446,terça-feira,17:00:00,0,Chuva,XAXIM,Automóvel
5447,terça-feira,19:50:00,0,Acumulo de areia ou detritos sobre o pavimento,IMBITUBA,Motocicleta
5448,terça-feira,18:05:00,0,Acessar a via sem observar a presença dos outros veículos,LAGES,Automóvel
5449,terça-feira,18:05:00,0,Acessar a via sem observar a presença dos outros veículos,LAGES,Motocicleta
5450,terça-feira,20:45:00,0,Conversão proibida,INDAIAL,Automóvel
5451,terça-feira,20:45:00,0,Conversão proibida,INDAIAL,Motocicleta
5452,terça-feira,23:30:00,0,Ingestão de álcool pelo condutor,RODEIO,Caminhonete
5453,quarta-feira,08:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,PALHOCA,Motocicleta
5454,quarta-feira,07:30:00,0,Acessar a via sem observar a presença dos outros veículos,NOVA ERECHIM,Motocicleta
5455,quarta-feira,07:30:00,0,Acessar a via sem observar a presença dos outros veículos,NOVA ERECHIM,Caminhonete
5456,quarta-feira,09:15:00,0,Trafegar com motocicleta (ou similar) entre as faixas,FLORIANOPOLIS,Motocicleta
5457,quarta-feira,09:15:00,0,Trafegar com motocicleta (ou similar) entre as faixas,FLORIANOPOLIS,Automóvel
5458,quarta-feira,09:50:00,0,Manobra de mudança de faixa,ARAQUARI,Utilitário
5459,quarta-feira,09:50:00,0,Manobra de mudança de faixa,ARAQUARI,Utilitário
5460,quarta-feira,12:00:00,0,Ausência de reação do condutor,SAO JOSE,Caminhonete
5461,quarta-feira,12:00:00,0,Ausência de reação do condutor,SAO JOSE,Caminhonete
5462,quarta-feira,12:00:00,0,Ausência de reação do condutor,SAO JOSE,Automóvel
5463,quarta-feira,12:00:00,0,Ausência de reação do condutor,SAO JOSE,Motocicleta
5464,quarta-feira,14:00:00,0,Manobra de mudança de faixa,BALNEARIO CAMBORIU,Motocicleta
5465,quarta-feira,12:25:00,0,Reação tardia ou ineficiente do condutor,APIUNA,Ônibus
5466,quarta-feira,12:25:00,0,Reação tardia ou ineficiente do condutor,APIUNA,Ônibus
5467,quarta-feira,12:25:00,0,Reação tardia ou ineficiente do condutor,APIUNA,
5468,quarta-feira,12:20:00,0,Condutor usando celular,JAGUARUNA,
5469,sábado,12:10:00,0,Condutor deixou de manter distância do veículo da frente,MAFRA,Automóvel
5470,sábado,12:10:00,0,Condutor deixou de manter distância do veículo da frente,MAFRA,Automóvel
5471,sábado,12:10:00,0,Condutor deixou de manter distância do veículo da frente,MAFRA,Camioneta
5472,sábado,12:10:00,0,Condutor deixou de manter distância do veículo da frente,MAFRA,Automóvel
5473,quarta-feira,14:15:00,0,Demais falhas mecânicas ou elétricas,BALNEARIO CAMBORIU,Motoneta
5474,quarta-feira,14:15:00,0,Demais falhas mecânicas ou elétricas,BALNEARIO CAMBORIU,Motoneta
5475,quarta-feira,15:30:00,0,Reação tardia ou ineficiente do condutor,BALNEARIO CAMBORIU,Motoneta
5476,quarta-feira,15:12:00,0,Velocidade Incompatível,PALHOCA,Automóvel
5477,quarta-feira,15:12:00,0,Velocidade Incompatível,PALHOCA,Automóvel
5478,quarta-feira,15:12:00,0,Velocidade Incompatível,PALHOCA,Automóvel
5479,quarta-feira,18:10:00,0,Ausência de reação do condutor,PALHOCA,Motoneta
5480,quarta-feira,19:00:00,0,Velocidade Incompatível,CHAPECO,Motocicleta
5481,quarta-feira,20:00:00,0,Ultrapassagem Indevida,RANCHO QUEIMADO,Automóvel
5482,quarta-feira,20:00:00,0,Ultrapassagem Indevida,RANCHO QUEIMADO,Automóvel
5483,quarta-feira,20:00:00,0,Ultrapassagem Indevida,RANCHO QUEIMADO,Automóvel
5484,quarta-feira,21:20:00,0,Ausência de reação do condutor,ITAPEMA,Automóvel
5485,quarta-feira,21:20:00,0,Ausência de reação do condutor,ITAPEMA,Automóvel
5486,quarta-feira,21:20:00,0,Ausência de reação do condutor,ITAPEMA,Caminhonete
5487,quarta-feira,21:50:00,0,Reação tardia ou ineficiente do condutor,JOINVILLE,Automóvel
5488,quarta-feira,23:00:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Automóvel
5489,quarta-feira,22:50:00,0,Transitar na contramão,JOINVILLE,Motocicleta
5490,quarta-feira,22:50:00,0,Transitar na contramão,JOINVILLE,Bicicleta
5491,quinta-feira,03:40:00,0,Acessar a via sem observar a presença dos outros veículos,ITAJAI,Bicicleta
5492,quinta-feira,03:10:00,0,Ausência de reação do condutor,ITAPEMA,Automóvel
5493,quinta-feira,03:10:00,0,Ausência de reação do condutor,ITAPEMA,Automóvel
5494,quinta-feira,04:40:00,0,Reação tardia ou ineficiente do condutor,MAFRA,Motocicleta
5495,quinta-feira,04:40:00,0,Reação tardia ou ineficiente do condutor,MAFRA,
5496,quinta-feira,06:45:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Automóvel
5497,quinta-feira,06:45:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Automóvel
5498,quinta-feira,06:45:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Ônibus
5499,quinta-feira,07:40:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Automóvel
5500,quinta-feira,07:40:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Motocicleta
5501,quinta-feira,07:40:00,0,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Motocicleta
5502,quinta-feira,07:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Motoneta
5503,quinta-feira,07:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,ITAJAI,Automóvel
5504,quinta-feira,08:50:00,0,Acessar a via sem observar a presença dos outros veículos,BALNEARIO CAMBORIU,Motocicleta
5505,quinta-feira,08:50:00,0,Acessar a via sem observar a presença dos outros veículos,BALNEARIO CAMBORIU,Automóvel
5506,quinta-feira,13:15:00,0,Ausência de reação do condutor,LAGUNA,Automóvel
5507,quinta-feira,13:15:00,0,Ausência de reação do condutor,LAGUNA,Automóvel
5508,quinta-feira,13:15:00,0,Ausência de reação do condutor,LAGUNA,Automóvel
5509,quinta-feira,13:15:00,0,Ausência de reação do condutor,LAGUNA,Automóvel
5510,quinta-feira,15:30:00,0,Condutor deixou de manter distância do veículo da frente,BARRA VELHA,Automóvel
5511,quinta-feira,17:30:00,0,Conversão proibida,BLUMENAU,Camioneta
5512,quinta-feira,17:30:00,0,Conversão proibida,BLUMENAU,Motocicleta
5513,quinta-feira,14:24:00,0,Acumulo de água sobre o pavimento,CANOINHAS,Utilitário
5514,quinta-feira,14:24:00,0,Acumulo de água sobre o pavimento,CANOINHAS,Utilitário
5515,quinta-feira,14:24:00,0,Acumulo de água sobre o pavimento,CANOINHAS,Automóvel
5516,quinta-feira,17:40:00,0,Manobra de mudança de faixa,FLORIANOPOLIS,Motocicleta
5517,quinta-feira,17:40:00,0,Manobra de mudança de faixa,FLORIANOPOLIS,Automóvel
5518,quinta-feira,17:50:00,0,Ausência de reação do condutor,GUARACIABA,Motocicleta
5519,quinta-feira,20:35:00,0,Ultrapassagem Indevida,MAFRA,Utilitário
5520,quinta-feira,20:35:00,0,Ultrapassagem Indevida,MAFRA,Utilitário
5521,quinta-feira,20:35:00,0,Ultrapassagem Indevida,MAFRA,Utilitário
5522,quinta-feira,20:35:00,0,Ultrapassagem Indevida,MAFRA,Automóvel
5523,quinta-feira,17:30:00,0,Frear bruscamente,PONTE SERRADA,Automóvel
5524,quinta-feira,17:30:00,0,Frear bruscamente,PONTE SERRADA,Automóvel
5525,quinta-feira,17:30:00,0,Frear bruscamente,PONTE SERRADA,Automóvel
5526,quinta-feira,17:30:00,0,Frear bruscamente,PONTE SERRADA,Automóvel
5527,quinta-feira,20:50:00,0,Desrespeitar a preferência no cruzamento,RIO DO SUL,Automóvel
5528,quinta-feira,20:50:00,0,Desrespeitar a preferência no cruzamento,RIO DO SUL,Automóvel
5529,quinta-feira,20:50:00,0,Desrespeitar a preferência no cruzamento,RIO DO SUL,Automóvel
5530,quinta-feira,21:40:00,0,Ausência de reação do condutor,BLUMENAU,Bicicleta
5531,quinta-feira,21:40:00,0,Ausência de reação do condutor,BLUMENAU,Automóvel
5532,quinta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BLUMENAU,Automóvel
5533,quinta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BLUMENAU,Automóvel
5534,quinta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BLUMENAU,Automóvel
5535,quinta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BLUMENAU,Caminhonete
5536,quinta-feira,23:40:00,0,Reação tardia ou ineficiente do condutor,BLUMENAU,Motocicleta
5537,sexta-feira,08:20:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Motocicleta
5538,sexta-feira,08:20:00,0,Condutor deixou de manter distância do veículo da frente,FLORIANOPOLIS,Motocicleta
5539,sexta-feira,09:05:00,0,Ausência de reação do condutor,TUBARAO,Automóvel
5540,sexta-feira,09:05:00,0,Ausência de reação do condutor,TUBARAO,Automóvel
5541,sexta-feira,09:05:00,0,Ausência de reação do condutor,TUBARAO,Automóvel
5542,sexta-feira,09:05:00,0,Ausência de reação do condutor,TUBARAO,Automóvel
5543,sexta-feira,09:05:00,0,Ausência de reação do condutor,TUBARAO,Automóvel
5544,sexta-feira,06:45:00,0,Velocidade Incompatível,SANTA CECILIA,Caminhonete
5545,sexta-feira,06:45:00,0,Velocidade Incompatível,SANTA CECILIA,Automóvel
5546,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5547,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5548,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5549,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5550,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5551,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5552,sexta-feira,10:45:00,0,Ausência de reação do condutor,CAPIVARI DE BAIXO,Automóvel
5553,sexta-feira,10:10:00,0,Trafegar com motocicleta (ou similar) entre as faixas,BARRA VELHA,Motocicleta
5554,sexta-feira,10:10:00,0,Trafegar com motocicleta (ou similar) entre as faixas,BARRA VELHA,Camioneta
5555,sexta-feira,10:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,BARRA VELHA,Camioneta
5556,sexta-feira,10:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,BARRA VELHA,Motocicleta
5557,sexta-feira,10:00:00,0,Trafegar com motocicleta (ou similar) entre as faixas,BARRA VELHA,
5558,sexta-feira,11:20:00,0,Ausência de reação do condutor,BALNEARIO CAMBORIU,Motocicleta
5559,sexta-feira,11:20:00,0,Ausência de reação do condutor,BALNEARIO CAMBORIU,Motocicleta
5560,sexta-feira,13:05:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motocicleta
5561,sexta-feira,13:05:00,0,Demais falhas mecânicas ou elétricas,SAO JOSE,Motocicleta
5562,sexta-feira,12:50:00,1,Condutor deixou de manter distância do veículo da frente,SAO JOSE,Motocicleta
5563,sexta-feira,16:30:00,0,Condutor deixou de manter distância do veículo da frente,TUBARAO,Caminhonete
5564,sexta-feira,16:30:00,0,Condutor deixou de manter distância do veículo da frente,TUBARAO,Motocicleta
5565,sexta-feira,17:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,PALHOCA,Automóvel
5566,sexta-feira,17:20:00,0,Trafegar com motocicleta (ou similar) entre as faixas,PALHOCA,Motoneta
5567,sexta-feira,15:20:00,0,Ultrapassagem Indevida,LAGES,Caminhonete
5568,sexta-feira,15:20:00,0,Ultrapassagem Indevida,LAGES,Caminhonete
5569,sexta-feira,15:20:00,0,Ultrapassagem Indevida,LAGES,
5570,sexta-feira,19:40:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Automóvel
5571,sexta-feira,19:40:00,0,Acessar a via sem observar a presença dos outros veículos,SAO FRANCISCO DO SUL,Motocicleta
5572,sexta-feira,19:55:00,0,Acessar a via sem observar a presença dos outros veículos,BLUMENAU,Automóvel
5573,sexta-feira,20:25:00,0,Reação tardia ou ineficiente do condutor,SAO FRANCISCO DO SUL,Motocicleta
5574,sexta-feira,20:25:00,0,Reação tardia ou ineficiente do condutor,SAO FRANCISCO DO SUL,Automóvel
5575,sábado,01:43:00,0,Ingestão de álcool pelo condutor,GUARAMIRIM,Automóvel
5576,sábado,01:30:00,0,Reação tardia ou ineficiente do condutor,PORTO BELO,Automóvel
5577,sábado,01:30:00,0,Reação tardia ou ineficiente do condutor,PORTO BELO,Automóvel
5578,sábado,01:30:00,0,Ausência de reação do condutor,BALNEARIO CAMBORIU,Bicicleta
5579,sábado,03:50:00,0,Demais falhas mecânicas ou elétricas,PENHA,Motocicleta
5580,sábado,03:50:00,0,Demais falhas mecânicas ou elétricas,PENHA,Motocicleta
5581,sábado,04:30:00,0,Acessar a via sem observar a presença dos outros veículos,BARRA VELHA,Motocicleta
5582,sábado,04:00:00,0,Condutor deixou de manter distância do veículo da frente,ARARANGUA,Automóvel
5583,sábado,04:00:00,0,Condutor deixou de manter distância do veículo da frente,ARARANGUA,Automóvel
5584,sábado,05:00:00,0,Velocidade Incompatível,XANXERE,Automóvel
5585,sábado,05:00:00,0,Velocidade Incompatível,XANXERE,Automóvel
5586,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5587,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5588,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5589,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5590,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5591,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5592,sábado,11:05:00,0,Ausência de reação do condutor,PALHOCA,Automóvel
5593,sábado,06:50:00,0,Ausência de reação do condutor,XAXIM,Automóvel
5594,sábado,12:50:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Camioneta
5595,sábado,12:50:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Motocicleta
5596,sábado,12:50:00,0,Condutor deixou de manter distância do veículo da frente,ITAJAI,Motocicleta
5597,sábado,12:00:00,0,Frear bruscamente,CAMPOS NOVOS,Caminhonete
5598,sábado,12:00:00,0,Frear bruscamente,CAMPOS NOVOS,Caminhonete
5599,sábado,12:00:00,0,Frear bruscamente,CAMPOS NOVOS,Caminhonete
5600,sábado,12:00:00,0,Frear bruscamente,CAMPOS NOVOS,Caminhonete
5601,sábado,12:00:00,0,Frear bruscamente,CAMPOS NOVOS,Caminhonete
5602,sábado,14:20:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Utilitário
5603,sábado,14:20:00,0,Reação tardia ou ineficiente do condutor,SAO JOSE,Motocicleta
5604,sábado,13:00:00,0,Demais falhas mecânicas ou elétricas,MONTE CASTELO,Caminhonete
5605,sábado,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Automóvel
5606,sábado,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Automóvel
5607,sábado,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Automóvel
5608,sábado,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,Automóvel
5609,sábado,16:20:00,0,Acessar a via sem observar a presença dos outros veículos,CONCORDIA,
